id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_cp,beta_tcc,beta_TNSR,beta_TEM,beta_RH,se_Intercept,se_cp,se_tcc,se_TNSR,se_TEM,se_850RH,t_Intercept,t_cp,t_tcc,t_TNSR,t_TEM,t_RH,p_Intercept,p_cp,p_tcc,p_TNSR,p_TEM,p_RH,sumW_Intercept,sumW_cp,sumW_tcc,sumW_TNSR,sumW_TEM,sumW_RH
756,963440.4683,2920967.899,-0.901204013,-0.215878133,-0.439492906,-0.461711107,0.666449826,-0.277354103,-0.140036276,0.066229611,-0.230902194,-0.094163735,0.31162046,0.057783748,0.058467388,0.128213161,0.084838301,0.06237268,0.097146601,-4.799863516,-2.395117705,0.516558596,-2.721673956,-1.509695204,3.20773405,1.83E-06,0.016800962,0.605580275,0.006609812,0.131441913,0.001381001,16.78125323,13.61538735,16.78125332,16.78125323,52.36641044,13.61538735
757,991740.4683,2920967.899,-0.793597233,-0.271836465,-0.584901967,-0.208695266,0.667852012,-0.267936894,-0.140486284,0.058374911,-0.230750214,-0.084017983,0.219896351,0.058684003,0.068146773,0.11835944,0.08429846,0.06232743,0.093958059,-4.565756976,-2.061525129,0.493200298,-2.737300456,-1.348009741,2.340367115,5.61E-06,0.039514913,0.621981002,0.006306142,0.177965167,0.019463609,16.78125324,13.61538736,16.78125333,16.78125324,54.28144553,13.61538736
758,1020040.468,2920967.899,-0.534622763,0.153291798,-0.428988829,-0.105633933,0.73297968,-0.217938548,-0.072537483,-0.036510657,-0.204483545,-0.075019314,0.204889049,0.060317655,0.072288802,0.142698304,0.082306992,0.062097805,0.093440101,-3.613180084,-1.0034401,-0.255859079,-2.484400645,-1.208083174,2.192731469,0.000317752,0.315895001,0.798113074,0.013142194,0.227305235,0.028560001,16.78125324,13.61538736,16.78125333,16.78125324,59.17331649,13.61538736
759,1048340.468,2920967.899,-0.234737305,0.063795405,-0.230517265,-0.00422004,0.784663253,-0.125272096,-0.027588016,-0.065673413,-0.157475975,-0.067562306,0.278015486,0.062159388,0.072750144,0.156338893,0.079446805,0.06190695,0.093907639,-2.015336695,-0.379215958,-0.420070857,-1.982156183,-1.091352526,2.960520446,0.044140615,0.704609234,0.674525306,0.047739329,0.275384671,0.003144807,16.78125323,13.61538735,16.78125332,16.78125323,61.83961032,13.61538735
760,1076640.468,2920967.899,-0.012828757,-0.053763886,-0.000443414,-0.012385343,0.717450505,-0.030918531,0.001510495,-0.13583654,-0.11189538,-0.061421827,0.347868185,0.063177801,0.07272608,0.159109314,0.076343539,0.061776346,0.09520633,-0.489389169,0.020769649,-0.853730911,-1.465682383,-0.994261259,3.653834618,0.624675164,0.983433615,0.393461669,0.14305397,0.320339871,0.000271982,16.6054719,13.56213282,17.57439765,16.6054719,58.26580887,13.56213282
761,1104940.468,2920967.899,0.093206967,0.449739538,-0.002915411,0.096122378,0.553955744,0.02362592,0.003669167,-0.223400106,-0.092438391,-0.052846467,0.318212612,0.062848913,0.070635602,0.15953095,0.073723259,0.061592729,0.095239656,0.375916125,0.051945011,-1.400355898,-1.253856554,-0.857998461,3.341177661,0.707060198,0.958583041,0.161721682,0.210191645,0.391102035,0.000865583,16.34948377,16.3494837,16.34948377,16.34948377,58.27567184,16.3494837
762,1133240.468,2920967.899,0.260306395,0.817273809,-0.010732921,0.271039316,0.475242598,0.045969626,-0.004616165,-0.31280753,-0.096973186,-0.044578779,0.261203259,0.061712479,0.067896894,0.155291775,0.071370813,0.061435505,0.096957065,0.744900013,-0.06798786,-2.014321306,-1.358723297,-0.725619147,2.694009552,0.456509856,0.945809096,0.044247241,0.174545341,0.46824464,0.007179862,15.87500281,15.87500281,15.87500281,15.87500281,56.48179691,15.87500281
763,1161540.468,2920967.899,-0.605548974,-0.39820345,-0.208370275,-0.3971787,0.457120668,0.059306677,-0.018807791,-0.371096797,-0.107828705,-0.037088071,0.201551165,0.060656183,0.058924143,0.148333991,0.068973554,0.061303105,0.098773864,0.977751551,-0.319186497,-2.501765059,-1.563334055,-0.604994988,2.040531347,0.328437289,0.749652773,0.012518857,0.118295245,0.545321673,0.041563662,14.74080286,14.74080286,15.31509175,14.74080286,53.81803532,14.74080286
764,340840.4683,2892667.899,-2.0214816,-1.429285446,-1.617907571,-0.403574029,0.473379657,-0.992924673,0.235968773,-0.393461586,-0.104691706,-0.272735079,-0.07835153,0.067482463,0.100260642,0.109581631,0.109114651,0.049698659,0.07962766,-14.71381794,2.353553379,-3.590579771,-0.959465164,-5.487775431,-0.983973792,1.90E-44,0.018790646,0.000346225,0.33755991,5.18E-08,0.325370026,16.48640317,13.19750262,16.48640317,16.48640317,64.33918216,13.19750262
765,369140.4683,2892667.899,-1.615285166,-0.951535099,-1.526272025,-0.089013141,0.369338485,-0.981893546,0.189036349,-0.385942661,-0.119990156,-0.271662561,-0.068705215,0.068029431,0.099504904,0.109761618,0.109167411,0.050064647,0.080360582,-14.43336409,1.899769167,-3.516189618,-1.099138973,-5.426235389,-0.854961638,5.58E-43,0.057755273,0.000457738,0.271976026,7.25E-08,0.392780285,16.53000295,15.04938536,16.53000295,16.53000295,67.67500393,15.04938536
766,397440.4683,2892667.899,-1.359609491,-1.006778942,-1.317144128,-0.042465363,0.252920566,-0.97556793,0.126941819,-0.376038797,-0.132411422,-0.270650128,-0.06064023,0.069360461,0.096100401,0.109747693,0.108480585,0.050401103,0.080673814,-14.06518809,1.320929137,-3.426393647,-1.22060019,-5.369924754,-0.751671779,4.41E-41,0.186831781,0.000636923,0.22252955,9.83E-08,0.452428026,16.51903404,16.51903404,16.51903404,16.51903404,70.06870999,16.51903404
767,425740.4683,2892667.899,-1.574645196,-1.21643652,-1.308124238,-0.266520958,0.161151927,-0.975894336,0.025924956,-0.363034373,-0.137038745,-0.268684408,-0.042323575,0.069912438,0.10257187,0.108792603,0.106995597,0.051324839,0.081049585,-13.95880847,0.252749177,-3.336939844,-1.280788641,-5.234978077,-0.522193612,1.54E-40,0.800514779,0.000878738,0.200569399,2.02E-07,0.601652945,16.60547188,13.56213281,17.57439772,16.60547188,68.8221554,13.56213281
768,454040.4683,2892667.899,-1.431107381,-0.851497101,-1.291036983,-0.140070398,0.117079866,-0.980965223,-0.047095679,-0.341153716,-0.104445129,-0.264089433,-0.040920046,0.068620684,0.104557576,0.105717847,0.103585202,0.052268249,0.080331269,-14.29547426,-0.450428182,-3.227021041,-1.008301641,-5.052578572,-0.509391263,2.89E-42,0.65250085,0.00129212,0.313557299,5.19E-07,0.610592096,16.78125329,13.61538732,16.78125329,16.78125329,66.095713,13.61538732
769,482340.4683,2892667.899,-1.437251863,-0.764932837,-1.228438031,-0.208813832,0.151810963,-0.985563824,-0.067635159,-0.323422118,0.010454529,-0.246648944,-0.047670389,0.066135658,0.102722316,0.102781882,0.099763614,0.053171406,0.082340961,-14.90215506,-0.658427128,-3.146684152,0.104793001,-4.638751557,-0.578938949,1.92E-45,0.510417573,0.001700915,0.916561398,3.98E-06,0.562762729,16.78125329,13.61538732,16.78125329,16.78125329,63.3119631,13.61538732
770,510640.4683,2892667.899,-1.360723204,-0.928889499,-1.340749478,-0.019973727,0.239809453,-0.981188835,-0.079484918,-0.309944514,0.146972755,-0.221028466,-0.047284373,0.062868135,0.088072218,0.102981431,0.102943021,0.053580996,0.085057145,-15.60709308,-0.902497067,-3.009712628,1.427709746,-4.125127958,-0.555912999,3.09E-49,0.367013516,0.002681542,0.153692374,4.02E-05,0.578396579,16.78125329,13.61538732,16.78125329,16.78125329,61.65118003,13.61538732
771,538940.4683,2892667.899,-1.301692135,-1.285332466,-1.392922163,0.091230029,0.38953432,-0.958534158,-0.060020173,-0.285053865,0.20155606,-0.193573627,-0.03997848,0.059771077,0.07850629,0.103220417,0.109788706,0.054733748,0.086202096,-16.03675574,-0.76452693,-2.761603508,1.835854225,-3.536641189,-0.463776191,1.34E-51,0.444736407,0.005858794,0.066680519,0.000424128,0.642910571,16.78125329,13.61538732,16.78125329,16.78125329,54.65006383,13.61538732
772,567240.4683,2892667.899,-0.93607215,-0.322870225,-1.148424032,0.212351882,0.580934591,-0.925109681,-0.035805503,-0.248790651,0.198797189,-0.170442346,-0.017126595,0.058082648,0.080502481,0.102753545,0.115046471,0.05502899,0.085127149,-15.92747091,-0.444775147,-2.421236681,1.727972939,-3.097319194,-0.201188406,5.39E-51,0.65657997,0.015647623,0.084306495,0.002008087,0.840592794,16.78125329,13.61538732,16.78125329,16.78125329,53.83876777,13.61538732
773,595540.4683,2892667.899,-1.34415724,-0.424473796,-1.103318035,-0.240839205,0.699623544,-0.892331438,-0.015468454,-0.202557926,0.17757625,-0.15804249,0.013288652,0.057529193,0.082747859,0.102360688,0.118134382,0.055693652,0.083822294,-15.51093255,-0.186934793,-1.978864442,1.503171612,-2.837711024,0.158533623,1.03E-48,0.851750254,0.048109448,0.133115327,0.004637101,0.874068824,16.78125329,13.61538732,16.78125329,16.78125329,54.05548386,13.61538732
774,623840.4683,2892667.899,-1.032397814,-0.496859755,-1.01970144,-0.012696374,0.75229337,-0.865532365,-0.005523704,-0.152867319,0.153853405,-0.153759609,0.036118047,0.057411574,0.084026612,0.102360815,0.118549157,0.056428333,0.084156103,-15.07592114,-0.065737554,-1.493416399,1.2978026,-2.724865333,0.429179174,2.29E-46,0.947600113,0.135648463,0.194659003,0.006546745,0.66788669,16.78125329,13.61538732,16.78125329,16.78125329,54.26110528,13.61538732
775,652140.4683,2892667.899,-1.050018207,-0.643219871,-0.963240404,-0.086777802,0.762763191,-0.846057033,0.001449143,-0.136138322,0.096991974,-0.155401717,0.033554386,0.057769782,0.086551973,0.104267662,0.110645288,0.05705752,0.084647814,-14.64532161,0.016743033,-1.305661984,0.876602845,-2.723597451,0.396399908,4.36E-44,0.986645008,0.191972394,0.380916127,0.006571735,0.691895891,16.78125329,13.61538732,16.78125329,16.78125329,54.3975699,13.61538732
776,680440.4683,2892667.899,-0.994501899,-0.46608224,-0.935248961,-0.059252939,0.73149912,-0.819720911,-0.056329309,-0.164204706,0.000381087,-0.160510045,0.027687825,0.058481408,0.095038903,0.106524854,0.116840446,0.057626097,0.08453572,-14.01677801,-0.592697383,-1.541468492,0.003261599,-2.78537077,0.32752811,7.79E-41,0.553519734,0.123523987,0.997398286,0.005449223,0.743338083,16.78125329,13.61538732,16.78125329,16.78125329,52.36641037,13.61538732
777,708740.4683,2892667.899,-1.030284722,-0.457436809,-0.923115313,-0.107169408,0.582328154,-0.784361058,-0.123466027,-0.224918052,-0.031812073,-0.16565676,0.044461424,0.058552235,0.112923368,0.107665595,0.132892449,0.057931872,0.084722476,-13.39591998,-1.093361179,-2.089042945,-0.239382099,-2.859509866,0.524789006,1.03E-37,0.274502568,0.036960039,0.81085911,0.004332521,0.599847963,16.78125329,13.61538732,16.78125329,16.78125329,52.36641037,13.61538732
778,737040.4683,2892667.899,-1.024093658,-0.551161748,-0.975060472,-0.049033186,0.4309275,-0.747491878,-0.146514416,-0.319729306,-0.044883467,-0.167625621,0.075873141,0.057264553,0.108526465,0.111142417,0.136145724,0.058067111,0.084381319,-13.05330859,-1.350033981,-2.876753215,-0.32967225,-2.886756697,0.89916988,4.92E-36,0.17731522,0.004104587,0.741717717,0.003977404,0.368781936,16.78125329,13.61538732,16.78125329,16.78125329,54.42419714,13.61538732
779,765340.4683,2892667.899,-0.924503077,-0.247323624,-0.957455207,0.03295213,0.490394372,-0.709502193,-0.133397398,-0.395271473,-0.053668276,-0.166374522,0.096171918,0.056250966,0.095781817,0.120637904,0.134257008,0.058203938,0.086836792,-12.6131556,-1.392721528,-3.276511426,-0.399742825,-2.858475328,1.107501971,6.40E-34,0.164018288,0.001087676,0.689432611,0.004346555,0.268347333,16.78125329,13.61538732,16.78125329,16.78125329,54.38573555,13.61538732
780,793640.4683,2892667.899,-1.079097573,-0.577756051,-0.896387433,-0.182710139,0.656705472,-0.666227426,-0.080305046,-0.362556362,-0.064665857,-0.159236482,0.122987767,0.057395051,0.0837506,0.130060131,0.129563543,0.058357901,0.090742596,-11.60775032,-0.958859357,-2.787605691,-0.499105344,-2.728619091,1.355347678,2.75E-29,0.337864897,0.005412074,0.617816622,0.006473258,0.175617514,16.78125329,13.61538732,16.78125329,16.78125329,54.35430061,13.61538732
781,821940.4683,2892667.899,-0.894898614,-0.272663507,-0.661568603,-0.233330011,0.78506054,-0.604193333,-0.035512237,-0.253314358,-0.077199723,-0.146741372,0.174072079,0.05924721,0.071610352,0.134550822,0.117514898,0.058654774,0.093088875,-10.19783602,-0.495909266,-1.882666743,-0.656935624,-2.501780513,1.86995577,2.77E-23,0.620069057,0.060040078,0.511375767,0.012518315,0.061786413,16.78125329,13.61538732,16.78125329,16.78125329,54.34431542,13.61538732
782,850240.4683,2892667.899,-0.488541263,0.003167018,-0.41595764,-0.072583623,0.826741212,-0.508768387,-0.000575734,-0.175604737,-0.073558822,-0.130534534,0.257277818,0.059850894,0.063411955,0.134599911,0.097911465,0.059327132,0.094558015,-8.5005979,-0.00907926,-1.304642299,-0.751278948,-2.200250217,2.720846228,6.91E-17,0.992757736,0.192319408,0.452664248,0.028020698,0.006626259,16.78125329,13.61538732,16.78125329,16.78125329,54.35762892,13.61538732
783,878540.4683,2892667.899,-0.224946786,0.370303598,-0.176896938,-0.048049848,0.788756507,-0.393502003,0.01721011,-0.126206355,-0.070720797,-0.115358341,0.343597749,0.059517568,0.06093552,0.133514321,0.081761737,0.060399639,0.096308959,-6.611526951,0.282431504,-0.945264548,-0.864962017,-1.909917727,3.567661341,6.22E-11,0.777671995,0.344755645,0.387270239,0.056434023,0.000377527,16.78125329,13.61538732,16.78125329,16.78125329,54.38573544,13.61538732
784,906840.4683,2892667.899,0.138102764,0.892339818,-0.073168195,0.211270958,0.704096921,-0.300876478,0.021162076,-0.084367649,-0.120329133,-0.103208417,0.403994937,0.059913524,0.060884585,0.13213484,0.08030829,0.061527702,0.098405662,-5.021845765,0.347576917,-0.638496622,-1.498340133,-1.677430055,4.105403358,6.07E-07,0.728232201,0.523298875,0.134365295,0.093775674,4.37E-05,16.7812532,13.61538732,16.78125329,16.7812532,54.42086862,13.61538732
785,935140.4683,2892667.899,0.030059814,0.760510613,-0.068915395,0.098975209,0.710413981,-0.253270861,0.005511463,-0.035139291,-0.16575834,-0.093023275,0.425234722,0.06053811,0.059825394,0.129599539,0.0855257,0.06232818,0.099719142,-4.183659831,0.092125813,-0.271137471,-1.938111461,-1.492475395,4.2643239,3.12E-05,0.926616813,0.786342112,0.052895103,0.135894772,2.20E-05,16.78125321,13.61538733,16.7812533,16.78125321,54.44083911,13.61538733
786,963440.4683,2892667.899,-0.315263476,0.520408269,-0.290673989,-0.024589487,0.748475602,-0.238431567,-0.039097958,0.039899342,-0.18545366,-0.084327484,0.396723733,0.060399874,0.060745208,0.123758151,0.087789788,0.062675572,0.097769564,-3.947550706,-0.643638564,0.322397694,-2.112474172,-1.345460133,4.05774269,8.46E-05,0.519959661,0.747219846,0.034896954,0.178786326,5.35E-05,16.78125323,13.61538735,16.78125332,16.78125323,54.43566162,13.61538735
787,991740.4683,2892667.899,-0.660950946,-0.044979592,-0.399872756,-0.26107819,0.771587468,-0.233930108,-0.061158128,0.027101526,-0.189468912,-0.07770842,0.330722055,0.060546223,0.071830439,0.119500193,0.087393688,0.062674917,0.093694834,-3.863661463,-0.851423561,0.226790644,-2.167993102,-1.239864734,3.529778961,0.000119005,0.394741049,0.820633596,0.030398089,0.215320722,0.000435139,16.78125324,13.61538736,16.78125333,16.78125324,55.13742608,13.61538736
788,1020040.468,2892667.899,-0.322661416,0.312687553,-0.319726212,-0.002935203,0.802406413,-0.198048291,-0.037950917,-0.071112158,-0.17361432,-0.071052118,0.319947349,0.061597057,0.073341532,0.140361008,0.086009258,0.06243312,0.091743653,-3.215223281,-0.517454653,-0.506637559,-2.018553864,-1.138051708,3.487405797,0.001345838,0.604954999,0.612522536,0.043804213,0.255375624,0.000509273,16.78125324,13.61538736,16.78125333,16.78125324,61.21016948,13.61538736
789,1048340.468,2892667.899,-0.166707596,-0.14021975,-0.113238963,-0.053468633,0.812123775,-0.122333772,-0.015137618,-0.092378981,-0.14168032,-0.066864654,0.365358308,0.063169982,0.073442581,0.151630071,0.083770346,0.062276798,0.091595784,-1.936580769,-0.206115011,-0.60923919,-1.691294434,-1.073668772,3.988811417,0.053082353,0.836743666,0.542506398,0.091096911,0.283234114,7.13E-05,16.78125323,13.61538735,16.78125332,16.78125323,61.22557256,13.61538735
790,1076640.468,2892667.899,-0.026049345,0.026088416,0.062466586,-0.088515931,0.694114585,-0.051864406,-0.003821132,-0.119541827,-0.115369073,-0.062116971,0.38939085,0.063648174,0.072372968,0.155898772,0.081224031,0.062099217,0.091437422,-0.814860857,-0.052797775,-0.766791334,-1.420381038,-1.000285903,4.258550185,0.415348932,0.95790374,0.443389327,0.155813226,0.317417831,2.25E-05,17.35294426,16.41406547,17.35294426,17.35294426,61.29302743,16.41406547
791,1104940.468,2892667.899,0.016530096,0.345575743,0.012251657,0.004278439,0.500037629,-0.017739588,-0.007956878,-0.184682649,-0.110910749,-0.056510611,0.36239878,0.063478816,0.071365386,0.157082729,0.079560951,0.061917341,0.092224319,-0.279456823,-0.111494927,-1.175703086,-1.394034969,-0.912678262,3.929535985,0.779952937,0.911246603,0.239997636,0.163621429,0.361635105,9.11E-05,16.49382999,15.70934522,16.49382999,16.49382999,59.9023543,15.70934522
792,1133240.468,2892667.899,0.110187928,0.644617399,-0.005386239,0.115574167,0.300737118,-0.015421573,-0.02653967,-0.25015703,-0.127570323,-0.050768222,0.30852563,0.061765994,0.069657443,0.152502269,0.077548999,0.061760869,0.093202306,-0.249677402,-0.381002643,-1.640349554,-1.645028622,-0.822012759,3.310278948,0.802888894,0.703283446,0.101251781,0.100282966,0.411268564,0.000965848,17.85440315,14.57250263,17.85440315,17.85440315,55.03475086,14.57250263
793,312540.4683,2864367.899,-1.86864872,-1.183710514,-1.888709606,0.020060886,0.540902484,-1.014056067,0.303846915,-0.403195717,-0.070793125,-0.254834013,-0.095561226,0.068679524,0.102291012,0.109002387,0.108405765,0.051597709,0.079703475,-14.76504209,2.970416555,-3.698962269,-0.653038373,-4.93886293,-1.198959343,1.02E-44,0.00304612,0.000228453,0.513883931,9.23E-07,0.230832108,18.54883106,17.14863532,19.45502034,18.54883106,59.95523671,17.14863532
794,340840.4683,2864367.899,-1.428951942,-0.730193514,-1.751265795,0.322313853,0.467190739,-0.997221482,0.262911638,-0.392003914,-0.087277072,-0.254548305,-0.085969445,0.068507531,0.099833648,0.109182015,0.10880852,0.0515233,0.079996689,-14.55637751,2.633497244,-3.590370773,-0.802116155,-4.94045033,-1.074662537,1.27E-43,0.008583487,0.000346499,0.422679243,9.15E-07,0.282789017,18.65760295,18.65760295,18.65760295,18.65760295,65.2638505,18.65760295
795,369140.4683,2864367.899,-1.473322641,-0.873772852,-1.596177446,0.122854804,0.367511274,-0.98669077,0.209692477,-0.384010072,-0.101469495,-0.251912729,-0.075600133,0.068931276,0.101964298,0.109122714,0.109069026,0.052144916,0.080814943,-14.31412319,2.056528421,-3.519066346,-0.930323654,-4.831012296,-0.935472204,2.31E-42,0.039994583,0.000452864,0.352431478,1.57E-06,0.349774283,17.905003,16.38889162,17.905003,17.905003,67.19454522,16.38889162
796,397440.4683,2864367.899,-1.143286451,-0.712931474,-1.431748074,0.288461624,0.28260149,-0.987097952,0.14875197,-0.380808791,-0.101961008,-0.250006157,-0.076763509,0.070318687,0.096666107,0.108495855,0.108217873,0.05260819,0.081153364,-14.03749116,1.538822394,-3.50989253,-0.942182702,-4.752228864,-0.945906677,6.11E-41,0.124168823,0.000468577,0.346330126,2.31E-06,0.344428165,17.06574691,17.06574691,17.06574691,17.06574691,68.26763027,17.06574691
797,425740.4683,2864367.899,-1.120465903,-0.618804761,-1.401903046,0.281437143,0.219473657,-0.990427045,0.05456477,-0.370815168,-0.083904147,-0.246924774,-0.06445777,0.070863705,0.102958291,0.106582332,0.105611657,0.0528242,0.082060204,-13.97650671,0.529969656,-3.479142944,-0.794459146,-4.674463108,-0.785493655,1.25E-40,0.596252407,0.000525039,0.42711955,3.36E-06,0.432353086,16.71094067,13.61538732,16.71094067,16.71094067,68.76418104,13.61538732
798,454040.4683,2864367.899,-0.746736557,-0.021893672,-1.431870576,0.685134019,0.187924805,-0.990184562,0.018376611,-0.346003774,-0.008222853,-0.238471139,-0.061424427,0.069075341,0.107300973,0.103042347,0.100738083,0.052959347,0.081494657,-14.33484874,0.171262292,-3.357879396,-0.081626063,-4.502909385,-0.75372336,1.81E-42,0.864052704,0.000815498,0.934960658,7.50E-06,0.451195479,16.78125329,13.61538732,16.78125329,16.78125329,68.38891663,13.61538732
799,482340.4683,2864367.899,-1.12160079,-0.43869609,-1.419292594,0.297691804,0.191948128,-0.986306074,0.022530167,-0.318852716,0.125888022,-0.220972999,-0.060194083,0.065964891,0.104418511,0.101440325,0.102068681,0.053953285,0.082395045,-14.95198524,0.215767938,-3.143254091,1.233365815,-4.095635692,-0.730554648,1.05E-45,0.829213312,0.001720772,0.217733552,4.56E-05,0.465224946,16.78125329,13.61538732,16.78125329,16.78125329,63.26039093,13.61538732
800,510640.4683,2864367.899,-1.589551176,-1.145122649,-1.473018941,-0.116532236,0.2806129,-0.974851264,0.017764371,-0.297801215,0.217095006,-0.194434631,-0.060874594,0.062357,0.09052948,0.101829454,0.108904523,0.054342647,0.083443989,-15.63338951,0.196227469,-2.924509602,1.993443437,-3.577938154,-0.729526417,2.22E-49,0.844472604,0.003529052,0.046488357,0.000363177,0.465853154,16.78125329,13.61538732,16.78125329,16.78125329,62.01954204,13.61538732
801,538940.4683,2864367.899,-1.425487995,-1.070789309,-1.399038711,-0.026449285,0.518772824,-0.941492265,0.006796259,-0.262699769,0.238201052,-0.170915914,-0.0414523,0.060301686,0.077336722,0.101822512,0.113492744,0.055077802,0.083955038,-15.61303391,0.087878811,-2.579977279,2.098821853,-3.103172372,-0.493744041,2.87E-49,0.92999086,0.010024552,0.036086704,0.001969172,0.621597032,16.78125329,13.61538732,16.78125329,16.78125329,57.79430318,13.61538732
802,567240.4683,2864367.899,-1.100588439,-0.527296233,-1.167176368,0.066587929,0.70627172,-0.883881,-0.021739504,-0.210379283,0.212237325,-0.153046026,0.006802528,0.060469371,0.078932381,0.101413394,0.115613327,0.05577081,0.08326709,-14.61700326,-0.275419334,-2.07447237,1.835751379,-2.744195871,0.081695274,6.13E-44,0.783051856,0.038294715,0.066695749,0.006176188,0.934905633,16.78125329,13.61538732,16.78125329,16.78125329,53.70737933,13.61538732
803,595540.4683,2864367.899,-1.141732333,-0.557873639,-0.968682882,-0.173049451,0.761404308,-0.826356545,-0.070169852,-0.147304217,0.165053146,-0.14649911,0.068346287,0.061478724,0.080507428,0.101151858,0.115911113,0.056407137,0.082269664,-13.44134186,-0.871594753,-1.456268025,1.423963077,-2.597173309,0.830759277,6.12E-38,0.383641882,0.145637206,0.154773859,0.009539599,0.406310951,16.78125329,13.61538732,16.78125329,16.78125329,54.25561734,13.61538732
804,623840.4683,2864367.899,-0.652604444,-0.365159951,-0.873438018,0.220833574,0.768878924,-0.787825574,-0.117877816,-0.080016508,0.09432788,-0.14329268,0.117609707,0.061672195,0.078911438,0.101218798,0.113329539,0.057270605,0.082093458,-12.77440471,-1.493798867,-0.790530111,0.83233269,-2.5020284,1.432631904,1.09E-34,0.13554845,0.429408529,0.405422932,0.01250961,0.152280339,16.78125329,13.61538732,16.78125329,16.78125329,53.78884168,13.61538732
805,652140.4683,2864367.899,-0.86262632,-0.335606963,-0.783689038,-0.078937282,0.766581549,-0.775938569,-0.145794909,-0.046666295,-0.032969155,-0.146391642,0.119728464,0.061213796,0.07646228,0.101566691,0.105920607,0.057954217,0.081553501,-12.67587731,-1.906755962,-0.459464559,-0.311262899,-2.525987753,1.468097163,3.22E-34,0.056842926,0.646001982,0.755666632,0.011693153,0.142397079,16.78125329,13.61538732,16.78125329,16.78125329,54.18677087,13.61538732
806,680440.4683,2864367.899,-0.909093173,-0.255829087,-0.808857926,-0.100235247,0.745574469,-0.771816534,-0.159091126,-0.073287504,-0.130968294,-0.152363603,0.096130514,0.061077423,0.080811538,0.101700448,0.117948969,0.058458703,0.081402215,-12.63669116,-1.968668462,-0.720621254,-1.110380995,-2.606345923,1.180932417,4.95E-34,0.049271227,0.471313553,0.26710587,0.009289582,0.237914641,16.78125329,13.61538732,16.78125329,16.78125329,54.37796924,13.61538732
807,708740.4683,2864367.899,-0.976703651,-0.216176516,-0.859333218,-0.117370432,0.658949998,-0.762161556,-0.118233757,-0.138594407,-0.097802665,-0.156983681,0.086402022,0.060936854,0.089655532,0.102358865,0.131332181,0.058815871,0.082063132,-12.50739913,-1.318755841,-1.354004926,-0.74469688,-2.669070081,1.05287259,2.03E-33,0.187557272,0.176045367,0.456632619,0.007731237,0.292657599,16.78125329,13.61538732,16.78125329,16.78125329,54.32767334,13.61538732
808,737040.4683,2864367.899,-0.976610488,-0.251801443,-0.929874115,-0.046736373,0.457038869,-0.747899714,-0.117861758,-0.227105329,-0.098528513,-0.158953452,0.099549389,0.060080544,0.100844778,0.105362558,0.135136085,0.058996278,0.083425404,-12.44828472,-1.168744278,-2.155465219,-0.729105874,-2.69429627,1.193274284,3.85E-33,0.24278945,0.031367136,0.466110226,0.007173734,0.233049302,16.78125329,13.61538732,16.78125329,16.78125329,54.16790991,13.61538732
809,765340.4683,2864367.899,-0.58299521,0.281454497,-0.936340629,0.353345419,0.441224993,-0.730056918,-0.153447478,-0.317113502,-0.117552886,-0.158259894,0.103147546,0.060015429,0.11032272,0.113382208,0.134079309,0.059077017,0.085448013,-12.16448721,-1.390896432,-2.796854164,-0.876741436,-2.678874167,1.207138037,8.09E-32,0.164570949,0.005260765,0.380840865,0.007510103,0.227668787,16.78125329,13.61538732,16.78125329,16.78125329,54.01221458,13.61538732
810,793640.4683,2864367.899,-0.996403259,-0.505335168,-0.966451348,-0.029951911,0.700401374,-0.697109433,-0.116746206,-0.302761412,-0.129391963,-0.152166921,0.125478024,0.061512125,0.086256602,0.126437001,0.125999189,0.059192332,0.088815235,-11.33287832,-1.353475597,-2.394563372,-1.026926949,-2.570720156,1.412798417,4.53E-28,0.176214246,0.016826229,0.304706976,0.01029462,0.158030894,16.78125329,13.61538732,16.78125329,16.78125329,53.90829438,13.61538732
811,821940.4683,2864367.899,-0.947395614,-0.184681239,-0.731429825,-0.215965789,0.835011465,-0.632818238,-0.024793641,-0.221746555,-0.125101686,-0.138852156,0.188455351,0.063206411,0.063749175,0.134358732,0.109654918,0.059444951,0.090820757,-10.01193124,-0.3889249,-1.650406722,-1.140867074,-2.335810744,2.075025104,1.55E-22,0.697415759,0.099178572,0.254202545,0.019700998,0.038243345,16.78125329,13.61538732,16.78125329,16.78125329,53.86539492,13.61538732
812,850240.4683,2864367.899,-0.723882132,0.028109204,-0.450618176,-0.273263956,0.872081095,-0.532388254,0.012464868,-0.172603385,-0.101827374,-0.119828236,0.274728947,0.063626711,0.06298765,0.135143701,0.095183357,0.059975743,0.09229509,-8.367370369,0.197893835,-1.277184088,-1.069802303,-1.997945006,2.97663666,2.00E-16,0.84316896,0.201838234,0.284970386,0.045997213,0.002985548,16.78125329,13.61538732,16.78125329,16.78125329,54.88751482,13.61538732
